song_id,ground_truth,kmeans,agglo,dbscan
SpotiDownloader.com - Bad At Love - Halsey,unknown,38,8,-1
SpotiDownloader.com - There Is a Light That Never Goes Out - 2011 Remaster - The Smiths,unknown,46,57,0
spotifydown.com - Becky's So Hot,unknown,70,40,0
Cage The Elephant - Ain't No Rest for the Wicked,unknown,31,10,213
spotifydown.com - Backslide,unknown,10,42,-1
I've Had Enough - Melina KB,unknown,88,74,-1
NATURE,unknown,9,14,-1
SpotiDownloader.com - The Subway - Chappell Roan,unknown,51,54,-1
spotifydown.com - Love Crime - Amuse-Bouche Version,unknown,73,3,-1
Jade LeMac - Aimed to Kill,unknown,78,53,-1
League of Legends - Fire To The Fuse,unknown,31,10,-1
spotifydown.com - Car Radio - Twenty One Pilots,unknown,56,48,-1
spotifydown.com - Baby Blue Movie,unknown,84,86,-1
SpotiDownloader.com - Skin and Bones - David Kushner,unknown,50,3,-1
[SPOTDOWNLOADER.COM] Moonlit Floor (Kiss Me),unknown,90,28,-1
spotifydown.com - TEXAS HOLD 'EM,unknown,7,103,-1
spotifydown.com - CORALINE - Måneskin,unknown,70,40,0
01 _Slut!_ (Taylor's Version) [From,01 ,30,96,-1
spotifydown.com - Icarus,unknown,23,36,93
[SPOTDOWNLOADER.COM] CASTLE OF GLASS,unknown,58,93,-1
spotifydown.com - Cry,unknown,9,62,14
Transviolet_Destroy_Destroy_Destroy,Transviolet,86,98,-1
Linkin Park - Over Each Other,unknown,72,5,20
SpotiDownloader.com - The Subway - Chappell Roan,unknown,16,69,-1
SpotiDownloader.com - Bloodline (with Jelly Roll) - Alex Warren,unknown,92,50,-1
spotifydown.com - Oblivions,unknown,50,3,-1
[SPOTDOWNLOADER.COM] Video Games,unknown,61,41,-1
SpotiDownloader.com - The First Time - Damiano David,unknown,32,29,164
Besomorph - Army,unknown,102,57,207
spotifydown.com - Messy - Lola Young,unknown,34,84,-1
[SPOTDOWNLOADER.COM] Lotus Eater,unknown,1,12,-1
SpotiMate.io - All I Wanted - Paramore,unknown,26,20,50
Laura Karpman - Ms. Marvel Suite,unknown,100,38,124
Chicago - Cell Block Tango,unknown,22,35,166
Ruelle - Monsters,unknown,10,70,-1
SpotiDownloader.com - Anxiety - Doechii,unknown,9,14,89
04 Running Up That Hill (A Deal with,unknown,24,12,149
SpotiDownloader.com - Alter Ego (with JT) - Doechii,unknown,31,2,22
League of Legends - REMIX RUMBLE,unknown,83,10,0
[SPOTDOWNLOADER.COM] parents,unknown,102,8,-1
Desperado - Rihanna,unknown,44,61,-1
Tommee_Profitt_Can_t_Help_Falling_In_Love,Tommee,49,31,-1
Phoenix,unknown,85,12,-1
Sasha Alex Sloan - Lie,unknown,98,6,-1
spotifydown.com - Baby Blue Bathing Suit,unknown,32,50,191
ABBA_Money_Money_Money,ABBA,38,9,40
spotifydown.com - Off To The Races - Lana Del Rey,unknown,4,20,-1
spotifydown.com - Backslide,unknown,102,8,-1
Mother Mother - Hayloft,unknown,83,10,0
Veronica Swift - In the Moonlight,unknown,9,14,119
spotifydown.com - Wicked Game,unknown,35,39,192
Original_Broadway_Cast_of_Mean_Girls_World_Burn,Original,10,70,-1
SpotiDownloader.com - party 4 u - Charli xcx,unknown,84,101,117
[SPOTDOWNLOADER.COM] Video Games,unknown,27,67,-1
01 Everything Goes On,unknown,79,28,-1
Miley Cyrus - Mother's Daughter,unknown,51,8,-1
Djo - End of Beginning,unknown,9,62,14
Meg Smith - Cross My Heart I Hope U Die,unknown,46,57,32
SpotiDownloader.com - Heavy - The Marías,unknown,63,61,-1
SpotiDownloader.com - Elastic Heart - Sia,unknown,9,14,-1
SpotiDownloader.com - The Scientist - Coldplay,unknown,35,87,179
Tears of Gold,unknown,60,92,-1
ThxSoMch_SPIT_IN_MY_FACE,ThxSoMch,46,57,52
08. Dynasties and Dystopia (from the series Arcane League of Legends),unknown,16,69,-1
spotidownloader.com - Coffee - Chappell Roan,unknown,85,19,-1
spotifydown.com - CORALINE - Måneskin,unknown,69,4,28
Creepy Nuts - Bling-Bang-Bang-Born,unknown,9,14,11
SpotiMate.io - Send My Love _To Your New Lover_ - Adele,SpotiMate.io - Send My Love ,96,80,-1
spotifydown.com - Desire,unknown,9,62,-1
Nessa Barrett - die first,unknown,53,85,14
Jvke - this is what losing someone feels like,unknown,89,95,-1
Twenty One Pilots - Doubt,unknown,16,69,-1
Radiohead - No Surprises,unknown,84,60,-1
Bebe Rexha - Break My Heart Myself (feat. Travis Barker),unknown,38,9,40
Billie Eilish - idontwannabeyouanymore,unknown,66,16,-1
SpotiDownloader.com - Alter Ego (with JT) - Doechii,unknown,90,74,-1
spotifydown.com - HIND'S HALL,unknown,65,2,-1
League of Legends - As We Fall,unknown,13,58,-1
Bastille - Bad Blood,unknown,92,50,118
A Little Wicked -- Valerie Broussard,unknown,60,92,-1
spotifydown.com - LET THE WORLD BURN,unknown,51,8,104
FLETCHER - Serial Heartbreaker,unknown,25,26,-1
SpotiDownloader.com - Blow - Kesha,unknown,31,10,54
Britney Spears - Circus,unknown,100,9,133
spotifydown.com - HEARTBEAT,unknown,70,57,32
spotifydown.com - Bleeding Out,unknown,56,48,-1
Lost Sky - Fearless,unknown,57,64,-1
Ethan_Bortnick_engravings,Ethan,12,44,-1
[SPOTDOWNLOADER.COM] Psycho Killer - 2005 Remaster,unknown,88,35,-1
Panic Room - Au-Ra,unknown,49,31,-1
spotifydown.com - Messy - Lola Young,unknown,84,101,127
BIRDY RHODES - Let It All Go,unknown,76,14,183
spotifydown.com - New Woman (feat. ROSALÍA),unknown,83,10,0
SpotiDownloader.com - Die On This Hill - SIENNA SPIRO,unknown,35,87,-1
Sub_Urban_Bella_Poarch_INFERNO,Sub,33,68,8
SpotiMate.io - Chemtrails Over The Country Club - Lana Del Rey,unknown,13,58,-1
Mother_Mother_Burning_Pile,Mother,36,20,-1
SpotifyMate.com - The Emptiness Machine - Linkin Park,unknown,70,40,0
Griff - Black Hole,unknown,37,96,186
Queen - Crazy Little Thing Called Love (Remastered 2011),unknown,5,38,87
spotifydown.com - CORALINE - Måneskin,unknown,70,40,0
Morgan_St_Jean_Do_It_Like_A_Girl,Morgan,65,45,-1
spotifydown.com - Illusion,unknown,70,40,0
SpotiDownloader.com - Angry Too - Lola Blanc,unknown,38,42,16
01 _Slut!_ (Taylor's Version) [From,01 ,30,96,-1
Chase Atlantic - Slow Down,unknown,51,95,-1
Ellise_Wicked_Witch_of_the_Westside,Ellise,9,14,14
League of Legends - The Curse of the Sad Mummy,unknown,80,39,121
SpotiDownloader.com - Nothing Breaks Like a Heart - Spotify Singles - Damiano David,unknown,97,12,-1
League of Legends - Burn It All Down,unknown,13,0,-1
spotifydown.com - Someone New,unknown,66,16,-1
SpotiDownloader.com - Rock That Body - Black Eyed Peas,unknown,31,10,0
Cute_Whore_Cult_Leader,Cute,63,61,-1
SpotiDownloader.com - My Girl - Isabel LaRosa,unknown,53,85,-1
SpotiDownloader.com - Heavy - The Marías,unknown,50,3,-1
Imagine Dragons - It's Time,unknown,25,42,86
spotifydown.com - Humankind,unknown,9,14,-1
spotifydown.com - I Was Made For Lovin’ You (from The Fall Guy) [Orchestral Version],unknown,23,36,-1
SpotiDownloader.com - Die On This Hill - SIENNA SPIRO,unknown,35,87,-1
Tommy Genesis - a woman is a god,unknown,7,103,-1
SpotiMate.io - Send My Love _To Your New Lover_ - Adele,SpotiMate.io - Send My Love ,48,79,-1
SpotiDownloader.com - Before He Cheats - Carrie Underwood,unknown,5,38,48
spotifydown.com - Sleep Deprivation,unknown,76,26,129
Labrinth - Jealous,unknown,101,66,142
SpotiDownloader.com - Eternity - Alex Warren,unknown,76,26,70
spotifydown.com - Backslide,unknown,10,42,-1
spotifydown.com - The Craving - single version,unknown,33,62,-1
League_of_Legends_The_Call,League,24,19,80
League of Legends - RISE,unknown,53,85,14
SpotiDownloader.com - Sonne - Rammstein,unknown,72,5,25
[SPOTDOWNLOADER.COM] Dream On,unknown,10,70,-1
VALORANT - Ticking Away,unknown,72,29,113
spotifydown.com - Two Men in Love,unknown,5,10,0
Kat_Leon_I_ll_Make_You_Love_Me,Kat,15,99,-1
Ellise_Lilith,Ellise,96,80,-1
spotifydown.com - A Bar Song (Tipsy),unknown,60,92,-1
spotifydown.com - Love Crime - Amuse-Bouche Version,unknown,69,4,-1
SpotiDownloader.com - Illegal - PinkPantheress,unknown,70,40,0
[SPOTDOWNLOADER.COM] I Was Made For Lovin' You,unknown,38,8,-1
Alec Benjamin - One Wrong Turn,unknown,5,68,8
SpotiMate.io - Demons - Imagine Dragons,unknown,35,76,-1
Trouble_Valerie_Broussard,Trouble,46,57,-1
Halflives - Villain,unknown,32,50,-1
VALORANT - Ticking Away,unknown,85,12,46
SpotiMate.io - Space Song - Beach House,unknown,85,12,181
[SPOTDOWNLOADER.COM] Heaven,unknown,38,9,174
I DONT KNOW HOW BUT THEY FOUND ME -Choke,unknown,51,54,-1
SpotiDownloader.com - No Broke Boys - Disco Lines,unknown,38,42,137
2WEI_Toxic,2WEI,35,95,-1
Mother_Mother_Burning_Pile,Mother,4,54,-1
The Whole Being Dead Thing,unknown,51,95,-1
spotifydown.com - The Phoenix,unknown,72,29,97
[SPOTDOWNLOADER.COM] American Cliché,unknown,23,36,-1
Penelope_Scott_Rät,Penelope,63,61,-1
spotifydown.com - Die With A Smile,unknown,78,53,-1
11. What Could Have Been feat. Ray Chen (from the series Arcane League of Legends),unknown,80,39,-1
Neoni - VILLAIN,unknown,100,38,5
spotifydown.com - New Woman (feat. ROSALÍA),unknown,79,28,63
SpotiDownloader.com - Breathe - Olly Alexander (Years & Years),unknown,3,52,-1
Emily Browning - Sweet Dreams (Are Made Of This),unknown,35,95,178
spotifydown.com - Eleanor Rigby,unknown,17,83,-1
Nelly Furtado - Maneater,unknown,5,68,8
spotifydown.com - Francesca,unknown,36,102,-1
Faouzia - Hero (1),unknown,93,15,-1
Nina Tribus - Beneath My Throne,unknown,55,15,-1
Laura Karpman - Ms. Marvel Suite,unknown,33,89,-1
Henry Moodie - drunk text,unknown,47,34,-1
spotifydown.com - In This Shirt,unknown,97,3,156
Kim_Petras_Can_t_Do_Better,Kim,38,42,16
Bebe Rexha - Break My Heart Myself (feat. Travis Barker),unknown,38,9,40
Benson Boone - Beautiful Things,unknown,83,10,0
Cyn - Drinks,unknown,64,56,-1
spotifydown.com - Different Kind Of Beautiful,unknown,9,14,7
K-DA - DRUM GO DUM,unknown,31,10,213
Faouzia - Hero (1),unknown,93,15,-1
spotifydown.com - Eleanor Rigby,unknown,80,39,-1
SpotiDownloader.com - Rock That Body - Black Eyed Peas,unknown,31,10,22
SpotiDownloader.com - how could u love somebody like me_ - Artemas,SpotiDownloader.com - how could u love somebody like me,70,40,-1
[SPOTDOWNLOADER.COM] Monster,unknown,72,29,0
A Little Wicked -- Valerie Broussard,unknown,21,33,-1
Cute_Whore_Cult_Leader,Cute,98,19,-1
Tate McRae - Sports car,unknown,90,23,-1
spotifydown.com - Die With A Smile,unknown,78,53,-1
Halflives - Villain,unknown,32,50,-1
Royal_the_Serpent_overwhelmed,Royal,40,22,-1
Royal & the Serpent - Wasteland (from the series Arcane League of Legends),unknown,24,19,80
09. Snakes (from the series Arcane League of Legends),unknown,72,34,20
Bon Jovi - You Give Love A Bad Name,unknown,68,27,13
SpotiDownloader.com - The Scientist - Coldplay,unknown,67,32,-1
SpotiDownloader.com - LABOUR - the cacophony - Paris Paloma,unknown,9,14,197
SpotiDownloader.com - Nothing's Gonna Hurt You Baby - Cigarettes After Sex,unknown,99,49,-1
[SPOTDOWNLOADER.COM] For Cryin' Out Loud!,unknown,92,50,-1
[SPOTDOWNLOADER.COM] Psycho Killer - 2005 Remaster,unknown,33,38,-1
spotifydown.com - Francesca,unknown,36,102,-1
SpotiDownloader.com - Sugar On My Tongue - Tyler,unknown,100,38,5
SpotiDownloader.com - 12 to 12 - sombr,unknown,68,34,27
Lesley Gore - You Don't Own Me,unknown,40,22,-1
Lady Gaga - Disease,unknown,53,40,0
Cloudy June - FU In My Head,unknown,96,80,-1
Ólafur Arnalds - The Journey,unknown,8,55,-1
Egzod - Royalty,unknown,4,20,-1
[SPOTDOWNLOADER.COM] CRAZY,unknown,79,37,-1
Cyn - Drinks,unknown,64,56,-1
ALL NIGHT  TYRANT - HANGMAN VERSION,unknown,38,42,-1
spotifydown.com - Bad Reputation - Joan Jett & the Blackhearts,unknown,4,8,-1
[SPOTDOWNLOADER.COM] Psycho Killer - 2005 Remaster,unknown,88,35,-1
Egzod - No Rival,unknown,9,14,197
Halflives - Villain,unknown,67,13,-1
2WEI_Survivor,2WEI,24,19,151
SpotiMate.io - A Little Death - The Neighbourhood,unknown,36,102,61
SpotiDownloader.com - Seventeen Going Under - Sam Fender,unknown,89,102,162
Mitski - My Love Mine All Mine,unknown,44,81,180
SpotiMate.io - A Little Death - The Neighbourhood,unknown,38,42,138
[SPOTDOWNLOADER.COM] Courtesy Call,unknown,83,10,0
[SPOTDOWNLOADER.COM] Pretty Girls (1),unknown,86,48,-1
spotifydown.com - Off To The Races - Lana Del Rey,unknown,94,17,-1
Joji - SLOW DANCING IN THE DARK,unknown,80,64,-1
spotifydown.com - Cold Cold Cold - Cage The Elephant,unknown,1,95,-1
Besomorph - Not The One,unknown,39,23,135
[SPOTDOWNLOADER.COM] Sailor Song,unknown,11,11,-1
Six_Don_t_Lose_Ur_Head,Six,82,82,-1
SpotiDownloader.com - Black Friday - Tom Odell,unknown,17,64,-1
SpotiMate.io - Worlds Collide _Inspired by Arcane League of Legends_ - JVKE,SpotiMate.io - Worlds Collide ,53,68,0
WHY DONT WE - HOW DO YOU LOVE SOMEBODY,unknown,14,1,-1
Madds_Buckley_The_Red_Means_I_Love_You,Madds,16,30,-1
[SPOTDOWNLOADER.COM] CASTLE OF GLASS,unknown,26,20,-1
spotifydown.com - Cry,unknown,9,62,14
Tate McRae - what would you do,unknown,79,28,-1
Lewis Capaldi - Bruises,unknown,2,21,-1
Melanie Martinez - Mad Hatter,unknown,83,10,0
SpotiMate.io - Green Light - Lorde,unknown,30,96,-1
spotidownloader.com - After Midnight - Chappell Roan,unknown,68,27,90
SpotiDownloader.com - TV - Billie Eilish,unknown,49,56,-1
MISSIO - I Dont Even Care About You,unknown,38,18,75
Charlotte_Lawrence_Why_Do_You_Love_Me,Charlotte,15,99,-1
spotifydown.com - Fourth of July,unknown,17,67,-1
spotifydown.com - us. (feat. Taylor Swift),unknown,32,29,177
Tate Mcrae-1035,unknown,92,50,155
Arctic Monkeys - Do I Wanna Know,unknown,57,64,139
Jvke - i-'m not okay,unknown,85,12,-1
SpotiDownloader.com - Lover Girl - Laufey,unknown,44,81,180
Doja Cat - Gun,unknown,23,36,-1
SpotiDownloader.com - Mess It Up - Gracie Abrams,unknown,32,20,-1
SpotiDownloader.com - Pretty Little Baby - Connie Francis,unknown,2,21,-1
SpotiMate.io - Treat You Better - Shawn Mendes,unknown,72,5,20
spotidownloader.com - Ordinary - Alex Warren,unknown,1,95,-1
spotifydown.com - Let Me Follow,unknown,66,45,189
Lana Del Rey - Lolita,unknown,36,102,-1
SpotiDownloader.com - Nothing's Gonna Hurt You Baby - Cigarettes After Sex,unknown,44,81,109
SpotiDownloader.com - Alone - Halsey,unknown,32,29,-1
spotifydown.com - Close To You,unknown,53,85,14
spotifydown.com - Miserable Man,unknown,67,13,-1
SpotiDownloader.com - Black Friday - Tom Odell,unknown,76,67,-1
ALL NIGHT  TYRANT - HANGMAN VERSION,unknown,38,42,-1
Cloudy June - FU In My Head,unknown,96,80,-1
Lost Sky - Fearless,unknown,19,17,187
SpotiMate.io - All I Wanted - Paramore,unknown,102,8,-1
spotifydown.com - II MOST WANTED,unknown,25,9,-1
"spotifydown.com - 100,000 People",unknown,99,49,200
Alec Benjamin - Paper Crown,unknown,90,23,-1
Slush Puppy - EAT SPIT! (feat. Royal & the Serpent),unknown,31,10,0
spotifydown.com - Different Kind Of Beautiful,unknown,94,83,-1
K-DA - DRUM GO DUM,unknown,31,10,213
Cloudy_June_Pretty_Pills_for_Broken_Hearts,Cloudy,21,33,-1
Bryce Fox - Horns,unknown,102,8,203
SpotiDownloader.com - Duvet - bôa,unknown,9,62,-1
spotifydown.com - Desire,unknown,92,50,94
SpotiDownloader.com - Fix You - Coldplay,unknown,57,64,163
spotifydown.com - Messy - Lola Young,unknown,84,101,127
spotifydown.com - Francesca,unknown,70,40,0
Bebe Rexha - I'm Gonna Show You Crazy,unknown,33,2,8
Laura Karpman - Ms. Marvel Suite,unknown,16,70,-1
Isabel LaRosa - older,unknown,43,18,-1
Ellise_Lilith,Ellise,96,80,-1
JENNIE - You & Me,unknown,69,4,-1
Lewis Capaldi - Hold Me While You Wait,unknown,44,81,44
spotifydown.com - Fade Into You,unknown,7,103,-1
spotifydown.com - So What,unknown,68,27,13
SpotiDownloader.com - The Giver - Chappell Roan,unknown,47,34,20
spotifydown.com - Cold Cold Cold - Cage The Elephant,unknown,4,8,-1
Lana Del Rey - Lolita,unknown,51,8,104
SpotiDownloader.com - Figure You Out - VOILÀ,unknown,11,11,-1
Madison Beer - Showed Me (How I Fell In Love With You),unknown,84,81,-1
Linkin Park - Friendly Fire,unknown,68,34,27
[SPOTDOWNLOADER.COM] parents,unknown,90,2,159
spotifydown.com - Mystery of Love,unknown,18,24,-1
spotifydown.com - Love Crime - Amuse-Bouche Version,unknown,40,48,-1
SpotiDownloader.com - Lover Girl - Laufey,unknown,25,83,-1
Lorde - Team,unknown,37,45,-1
Penelope_Scott_Rät,Penelope,85,12,-1
Jvke - i-'m not okay,unknown,27,67,-1
Elsie_Bay_Death_Of_Us,Elsie,40,69,-1
SpotiDownloader.com - One More Hour - Tame Impala,unknown,20,43,-1
ALL NIGHT  TYRANT - HANGMAN VERSION,unknown,38,9,76
spotifydown.com - II MOST WANTED,unknown,76,26,129
spotifydown.com - Cry,unknown,49,31,-1
Creepy Nuts - Bling-Bang-Bang-Born,unknown,30,96,-1
SpotiDownloader.com - Chest Pain (I Love) - Malcolm Todd,unknown,33,2,8
Katie Gregson-MacLeod - complex (demo),unknown,56,48,132
Panic Room - Au-Ra,unknown,15,99,-1
[SPOTDOWNLOADER.COM] Lotus Eater,unknown,15,80,-1
SpotiMate.io - Diet Mountain Dew - Lana Del Rey,unknown,38,42,16
spotifydown.com - Iris,unknown,79,80,-1
Chicago - Cell Block Tango,unknown,60,92,79
11. What Could Have Been feat. Ray Chen (from the series Arcane League of Legends),unknown,80,39,-1
SpotiDownloader.com - Sonne - Rammstein,unknown,83,5,25
SpotiDownloader.com - Nobody Gets Me - SZA,unknown,25,26,184
spotifydown.com - Highway to Hell,unknown,16,18,-1
COBRAH - GOOD PUSS,unknown,7,103,-1
[SPOTDOWNLOADER.COM] American Cliché,unknown,100,89,-1
SpotiDownloader.com - Nothing Breaks Like a Heart - Spotify Singles - Damiano David,unknown,97,12,-1
salem ilese - don-'t shop when ur hungry !! (feat. vaultboy),unknown,16,70,-1
spotifydown.com - Off To The Races - Lana Del Rey,unknown,92,50,43
Cloudy_June_Pretty_Pills_for_Broken_Hearts,Cloudy,100,18,-1
spotifydown.com - Where's My Love,unknown,24,19,-1
SpotiMate.io - Salvatore - Lana Del Rey,unknown,6,78,172
spotifydown.com - High,unknown,53,85,14
Little Mermaid - Poor Unfortunate Souls,unknown,45,7,199
spotifydown.com - Mystery of Love,unknown,8,55,-1
spotifydown.com - Bloodsucker,unknown,36,102,-1
dhruv - double take,unknown,56,30,55
SpotiDownloader.com - Nobody Gets Me - SZA,unknown,85,12,-1
UPSAHL_Drugs,UPSAHL,55,75,-1
"spotifydown.com - Soldier, Poet, King",unknown,15,99,-1
Veronica Swift - In the Moonlight,unknown,94,83,-1
SpotiMate.io - TIT FOR TAT - Tate McRae,unknown,37,99,-1
Mimi Webb - Good Without,unknown,55,75,-1
SpotiMate.io - Heavenly - Cigarettes After Sex,unknown,98,6,-1
"Frawley - If I Don-'t Laugh, I-'ll Cry",unknown,100,9,206
SpotiDownloader.com - MAMMAMIA - Måneskin,unknown,53,40,0
spotifydown.com - Love Crime - Amuse-Bouche Version,unknown,76,26,-1
[SPOTDOWNLOADER.COM] American Cliché,unknown,5,38,214
spotifydown.com - Victorious,unknown,28,5,-1
Chase Atlantic - Slow Down,unknown,51,54,-1
SpotiDownloader.com - Mercy - Shawn Mendes,unknown,26,20,-1
wires - the neighbourhood,unknown,25,12,24
SpotiMate.io - TIT FOR TAT - Tate McRae,unknown,9,12,-1
Connor Price - Violet,unknown,79,37,53
Teddy Swims - Lose Control,unknown,53,85,14
Jessica Baio - trust issues,unknown,0,60,-1
VALORANT - VISIONS,unknown,9,14,119
[SPOTDOWNLOADER.COM] SUPERMODEL,unknown,45,7,-1
spotifydown.com - Miss Me Too,unknown,44,81,109
Alec Benjamin - Paper Crown,unknown,90,23,-1
Griff - Black Hole,unknown,37,96,186
spotifydown.com - Desire,unknown,46,57,52
spotifydown.com - Miserable Man,unknown,18,24,-1
MØØNWATER_Darkside,MØØNWATER,10,83,69
SpotiDownloader.com - Seventeen Going Under - Sam Fender,unknown,36,102,-1
[SPOTDOWNLOADER.COM] Chihiro,unknown,13,89,-1
SpotiMate.io - Cinnamon Girl - Lana Del Rey,unknown,8,55,-1
Rory_Webley_Deal_With_The_Devil,Rory,88,38,-1
Arctic Monkeys - Do I Wanna Know,unknown,17,83,-1
SpotiDownloader.com - How to Be a Heartbreaker - MARINA,unknown,90,2,1
spotifydown.com - Two Men in Love,unknown,48,79,-1
Djo - End of Beginning,unknown,39,23,-1
SpotiDownloader.com - Breathe - Olly Alexander (Years & Years),unknown,37,80,-1
Zolita_Somebody_I_Fucked_Once,Zolita,31,10,0
SpotiMate.io - Send My Love _To Your New Lover_ - Adele,SpotiMate.io - Send My Love ,96,80,-1
spotifydown.com - Messy - Lola Young,unknown,84,101,127
Jvke - catch me,unknown,77,76,-1
SpotiDownloader.com - Supercut - Lorde,unknown,30,96,62
K-391 - Aurora,unknown,2,69,-1
SpotiDownloader.com - Figure You Out - VOILÀ,unknown,94,30,-1
Winona Oak - SHE,unknown,53,62,14
SpotiDownloader.com - End of the World - Miley Cyrus,unknown,32,85,14
